;count_bees;count_hive;breed;club;zip_code;longtitude;latitude;distance_to_body_of_water;distance_to_field_pollen;incidents(3 months);amount_neighbours;purity;temp;humidity;windspeed;sun_hours;good_place
6770;324774.0;9.0;Apis mellifera carnica;Bienenzuchtverein Ö;3291;15.1231;47.9447;151.0;189.0;0.0;24;0.625;22;87;4;15;1
6771;244032.0;8.0;Apis mellifera carnica;Bienenzuchtverein Ö;3291;15.1231;47.9447;184.0;146.0;3.0;24;0.625;22;76;1;15;1
6772;639160.0;10.0;Apis mellifera carnica;Bienieten;3291;15.1231;47.9447;168.0;169.0;3.0;24;0.625;22;87;4;15;0
6773;513390.0;10.0;Apis mellifera ligustica;Beeraten;3291;15.1231;47.9447;225.0;234.0;0.0;24;0.625;20;72;4;15;1
6774;647803.0;13.0;Apis mellifera ligustica;Beedom;3291;15.1231;47.9447;283.0;115.0;3.0;24;0.625;22;76;1;15;1
6775;199760.0;8.0;Apis mellifera carnica;Bienenzuchtverein Ö;3291;15.1231;47.9447;166.0;267.0;4.0;24;0.625;22;62;10;15;0
6776;319056.0;12.0;Apis mellifera carnica;Beedom;3291;15.1231;47.9447;127.0;130.0;0.0;24;0.625;22;87;4;15;1
6777;446160.0;15.0;Apis mellifera carnica;Beeraten;3291;15.1231;47.9447;210.0;186.0;0.0;24;0.625;22;62;10;15;1
6778;792504.0;12.0;Apis mellifera ligustica;Beedom;3291;15.1231;47.9447;185.0;152.0;2.0;24;0.625;20;72;4;15;1
6779;191427.0;3.0;Apis mellifera carnica;Bienieten;3291;15.1231;47.9447;316.0;177.0;0.0;24;0.625;20;72;4;15;0
6780;286090.0;14.0;Apis mellifera ligustica;Beeraten;3291;15.1231;47.9447;219.0;203.0;6.0;24;0.625;20;72;4;15;0
6781;758352.0;16.0;Apis mellifera carnica;Bienierer;3291;15.1231;47.9447;208.0;204.0;0.0;24;0.625;22;87;4;15;1
6782;226098.0;9.0;Apis mellifera carnica;Bienierer;3291;15.1231;47.9447;242.0;177.0;0.0;24;0.625;22;87;4;15;1
6783;190372.0;13.0;Apis mellifera carnica;Beeraten;3291;15.1231;47.9447;116.0;221.0;0.0;24;0.625;22;76;1;15;0
6784;973182.0;17.0;Apis mellifera carnica;Beeraten;3291;15.1231;47.9447;228.0;140.0;5.0;24;0.625;22;87;4;15;0
6785;136902.0;6.0;Apis mellifera carnica;Bienenzuchtverein Ö;3291;15.1231;47.9447;163.0;211.0;0.0;24;0.625;20;72;4;15;1
6786;139160.0;5.0;Apis mellifera carnica;Beeraten;3291;15.1231;47.9447;153.0;130.0;2.0;24;0.625;20;72;4;15;1
6787;323946.0;9.0;Apis mellifera ligustica;Bienieten;3291;15.1231;47.9447;238.0;115.0;5.0;24;0.625;22;62;10;15;0
6788;314752.0;8.0;Apis mellifera ligustica;Bienierer;3291;15.1231;47.9447;230.0;239.0;0.0;24;0.625;22;76;1;15;0
6789;279867.0;7.0;Apis mellifera carnica;Bienierer;3291;15.1231;47.9447;216.0;238.0;8.0;24;0.625;22;76;1;15;0
6790;70750.0;10.0;Apis mellifera ligustica;Bienierer;3291;15.1231;47.9447;196.0;161.0;2.0;24;0.625;22;62;10;15;1
6791;495682.0;11.0;Apis mellifera ligustica;Beeraten;3291;15.1231;47.9447;196.0;105.0;2.0;24;0.625;22;87;4;15;1
6792;358860.0;10.0;Apis mellifera mellifera;Bienieten;3291;15.1231;47.9447;152.0;225.0;0.0;24;0.625;22;76;1;15;1
6793;102348.0;4.0;Apis mellifera carnica;Bienenzuchtverein Ö;4372;14.9087;48.3754;156.0;225.0;0.0;11;1.0;22;62;10;15;1
6794;60564.0;12.0;Apis mellifera carnica;Bienenzuchtverein Ö;4372;14.9087;48.3754;179.0;226.0;0.0;11;1.0;20;72;4;15;1
6795;355586.0;11.0;Apis mellifera carnica;Bienierer;4372;14.9087;48.3754;220.0;230.0;6.0;11;1.0;22;62;10;15;0
6796;797028.0;12.0;Apis mellifera carnica;Beeraten;4372;14.9087;48.3754;121.0;273.0;2.0;11;1.0;22;87;4;15;1
6797;336393.0;9.0;Apis mellifera carnica;Beedom;4372;14.9087;48.3754;133.0;223.0;3.0;11;1.0;22;76;1;15;1
6798;458766.0;9.0;Apis mellifera carnica;Bienierer;4372;14.9087;48.3754;278.0;179.0;0.0;11;1.0;22;87;4;15;1
6799;91180.0;10.0;Apis mellifera carnica;Bienieten;4372;14.9087;48.3754;219.0;207.0;0.0;11;1.0;22;87;4;15;1
6800;647904.0;12.0;Apis mellifera carnica;Beedom;4372;14.9087;48.3754;201.0;225.0;0.0;11;1.0;22;62;10;15;1
6801;518504.0;14.0;Apis mellifera carnica;Beedom;4372;14.9087;48.3754;225.0;235.0;4.0;11;1.0;22;87;4;15;0
6802;640510.0;10.0;Apis mellifera carnica;Beeraten;4372;14.9087;48.3754;191.0;167.0;0.0;11;1.0;22;62;10;15;1
6803;234360.0;12.0;Apis mellifera carnica;Beeraten;4372;14.9087;48.3754;294.0;196.0;0.0;11;1.0;22;62;10;15;0
6804;195530.0;10.0;Apis mellifera ligustica;Bienieten;5350;13.4281;47.6781;148.0;196.0;4.0;14;0.7142857142857143;20;72;4;15;0
6805;111440.0;10.0;Apis mellifera carnica;Beeraten;5350;13.4281;47.6781;198.0;172.0;0.0;14;0.7142857142857143;22;62;10;15;1
6806;692945.0;11.0;Apis mellifera carnica;Bienieten;5350;13.4281;47.6781;190.0;186.0;0.0;14;0.7142857142857143;22;87;4;15;1
6807;489000.0;8.0;Apis mellifera carnica;Beeraten;5350;13.4281;47.6781;233.0;208.0;6.0;14;0.7142857142857143;22;62;10;15;0
6808;147888.0;12.0;Apis mellifera ligustica;Beeraten;5350;13.4281;47.6781;208.0;194.0;0.0;14;0.7142857142857143;20;72;4;15;1
6809;762509.0;11.0;Apis mellifera carnica;Bienenzuchtverein Ö;5350;13.4281;47.6781;185.0;247.0;0.0;14;0.7142857142857143;22;62;10;15;1
6810;365810.0;10.0;Apis mellifera carnica;Bienenzuchtverein Ö;5350;13.4281;47.6781;196.0;224.0;0.0;14;0.7142857142857143;22;62;10;15;1
6811;911580.0;15.0;Apis mellifera carnica;Bienierer;5350;13.4281;47.6781;165.0;218.0;1.0;14;0.7142857142857143;22;76;1;15;1
6812;61852.0;4.0;Apis mellifera ligustica;Bienieten;5350;13.4281;47.6781;230.0;216.0;0.0;14;0.7142857142857143;20;72;4;15;1
6813;307690.0;10.0;Apis mellifera carnica;Bienieten;5350;13.4281;47.6781;228.0;237.0;3.0;14;0.7142857142857143;22;87;4;15;1
6814;143424.0;8.0;Apis mellifera carnica;Beedom;5350;13.4281;47.6781;203.0;143.0;0.0;14;0.7142857142857143;22;76;1;15;1
6815;869830.0;13.0;Apis mellifera carnica;Beedom;5350;13.4281;47.6781;249.0;221.0;5.0;14;0.7142857142857143;22;76;1;15;0
6816;286187.0;11.0;Apis mellifera carnica;Bienenzuchtverein Ö;5350;13.4281;47.6781;170.0;200.0;0.0;14;0.7142857142857143;22;87;4;15;1
6817;739651.0;11.0;Apis mellifera ligustica;Beeraten;5350;13.4281;47.6781;120.0;246.0;0.0;14;0.7142857142857143;22;62;10;15;1
6818;767063.0;11.0;Apis mellifera ligustica;Beeraten;8502;15.3217;46.9471;216.0;160.0;0.0;15;0.6666666666666666;20;72;4;15;1
6819;370416.0;8.0;Apis mellifera carnica;Beeraten;8502;15.3217;46.9471;242.0;170.0;0.0;15;0.6666666666666666;22;76;1;15;1
6820;814884.0;12.0;Apis mellifera carnica;Beedom;8502;15.3217;46.9471;155.0;166.0;0.0;15;0.6666666666666666;22;62;10;15;1
6821;203589.0;9.0;Apis mellifera carnica;Bienierer;8502;15.3217;46.9471;245.0;161.0;0.0;15;0.6666666666666666;22;87;4;15;1
6822;637390.0;10.0;Apis mellifera mellifera;Bienierer;8502;15.3217;46.9471;227.0;223.0;0.0;15;0.6666666666666666;22;76;1;15;1
6823;480183.0;11.0;Apis mellifera carnica;Bienierer;8502;15.3217;46.9471;191.0;169.0;0.0;15;0.6666666666666666;22;76;1;15;1
6824;67860.0;9.0;Apis mellifera carnica;Bienieten;8502;15.3217;46.9471;175.0;211.0;0.0;15;0.6666666666666666;22;62;10;15;0
6825;122034.0;11.0;Apis mellifera carnica;Bienenzuchtverein Ö;8502;15.3217;46.9471;204.0;259.0;1.0;15;0.6666666666666666;22;87;4;15;1
6826;144718.0;7.0;Apis mellifera mellifera;Bienieten;8502;15.3217;46.9471;246.0;191.0;0.0;15;0.6666666666666666;20;72;4;15;1
6827;240228.0;9.0;Apis mellifera carnica;Beedom;8502;15.3217;46.9471;245.0;216.0;1.0;15;0.6666666666666666;22;87;4;15;1
6828;719655.0;15.0;Apis mellifera ligustica;Bienierer;8502;15.3217;46.9471;181.0;225.0;3.0;15;0.6666666666666666;22;62;10;15;1
6829;593880.0;10.0;Apis mellifera mellifera;Bienenzuchtverein Ö;8502;15.3217;46.9471;199.0;193.0;2.0;15;0.6666666666666666;22;76;1;15;1
6830;39627.0;7.0;Apis mellifera carnica;Bienieten;8502;15.3217;46.9471;174.0;174.0;6.0;15;0.6666666666666666;22;62;10;15;0
6831;199639.0;11.0;Apis mellifera carnica;Bienenzuchtverein Ö;8502;15.3217;46.9471;165.0;133.0;5.0;15;0.6666666666666666;22;62;10;15;0
6832;117590.0;10.0;Apis mellifera carnica;Bienierer;8502;15.3217;46.9471;243.0;139.0;4.0;15;0.6666666666666666;20;72;4;15;0
6833;343450.0;5.0;Apis mellifera carnica;Beeraten;9373;14.562;46.8226;224.0;213.0;0.0;12;0.8333333333333334;22;87;4;15;1
6834;739618.0;11.0;Apis mellifera carnica;Beeraten;9373;14.562;46.8226;226.0;196.0;0.0;12;0.8333333333333334;22;87;4;15;1
6835;51975.0;5.0;Apis mellifera carnica;Bienieten;9373;14.562;46.8226;137.0;177.0;0.0;12;0.8333333333333334;22;76;1;15;1
6836;76212.0;9.0;Apis mellifera carnica;Beedom;9373;14.562;46.8226;183.0;174.0;0.0;12;0.8333333333333334;22;87;4;15;0
6837;233590.0;7.0;Apis mellifera carnica;Bienierer;9373;14.562;46.8226;194.0;200.0;0.0;12;0.8333333333333334;22;76;1;15;1
6838;108981.0;9.0;Apis mellifera mellifera;Bienieten;9373;14.562;46.8226;224.0;132.0;0.0;12;0.8333333333333334;22;87;4;15;1
6839;302965.0;5.0;Apis mellifera ligustica;Beeraten;9373;14.562;46.8226;191.0;209.0;4.0;12;0.8333333333333334;22;76;1;15;0
6840;621803.0;13.0;Apis mellifera carnica;Bienierer;9373;14.562;46.8226;198.0;206.0;1.0;12;0.8333333333333334;20;72;4;15;1
6841;195008.0;11.0;Apis mellifera carnica;Beedom;9373;14.562;46.8226;194.0;325.0;3.0;12;0.8333333333333334;22;87;4;15;0
6842;266792.0;8.0;Apis mellifera carnica;Bienieten;9373;14.562;46.8226;236.0;150.0;4.0;12;0.8333333333333334;22;87;4;15;0
6843;103776.0;12.0;Apis mellifera carnica;Beeraten;9373;14.562;46.8226;261.0;91.0;0.0;12;0.8333333333333334;20;72;4;15;1
6844;414240.0;8.0;Apis mellifera carnica;Beeraten;9373;14.562;46.8226;200.0;242.0;0.0;12;0.8333333333333334;20;72;4;15;1
6845;145563.0;11.0;Apis mellifera carnica;Beedom;9782;12.9178;46.7913;166.0;243.0;1.0;13;0.7692307692307693;22;62;10;15;1
6846;994035.0;15.0;Apis mellifera ligustica;Beeraten;9782;12.9178;46.7913;190.0;131.0;0.0;13;0.7692307692307693;22;87;4;15;1
6847;944640.0;15.0;Apis mellifera carnica;Bienenzuchtverein Ö;9782;12.9178;46.7913;241.0;217.0;1.0;13;0.7692307692307693;20;72;4;15;1
6848;602224.0;14.0;Apis mellifera carnica;Beeraten;9782;12.9178;46.7913;170.0;154.0;0.0;13;0.7692307692307693;22;62;10;15;1
6849;434686.0;7.0;Apis mellifera carnica;Bienieten;9782;12.9178;46.7913;254.0;152.0;0.0;13;0.7692307692307693;22;62;10;15;1
6850;190542.0;11.0;Apis mellifera carnica;Bienenzuchtverein Ö;9782;12.9178;46.7913;107.0;226.0;3.0;13;0.7692307692307693;20;72;4;15;1
6851;392480.0;10.0;Apis mellifera carnica;Bienierer;9782;12.9178;46.7913;160.0;212.0;0.0;13;0.7692307692307693;22;62;10;15;1
6852;581559.0;11.0;Apis mellifera ligustica;Bienenzuchtverein Ö;9782;12.9178;46.7913;230.0;225.0;0.0;13;0.7692307692307693;22;62;10;15;1
6853;386881.0;11.0;Apis mellifera carnica;Bienenzuchtverein Ö;9782;12.9178;46.7913;191.0;273.0;0.0;13;0.7692307692307693;22;76;1;15;1
6854;235656.0;4.0;Apis mellifera carnica;Beeraten;9782;12.9178;46.7913;261.0;214.0;0.0;13;0.7692307692307693;22;76;1;15;1
6855;574890.0;10.0;Apis mellifera ligustica;Bienierer;9782;12.9178;46.7913;251.0;236.0;1.0;13;0.7692307692307693;22;76;1;15;1
6856;264276.0;12.0;Apis mellifera carnica;Bienenzuchtverein Ö;9782;12.9178;46.7913;133.0;226.0;0.0;13;0.7692307692307693;22;76;1;15;0
6857;249444.0;13.0;Apis mellifera carnica;Beeraten;9782;12.9178;46.7913;174.0;237.0;0.0;13;0.7692307692307693;22;87;4;15;1
6858;169686.0;11.0;Apis mellifera carnica;Beedom;2023;16.1778;48.6258;224.0;150.0;4.0;16;0.75;22;62;10;15;0
6859;312672.0;6.0;Apis mellifera ligustica;Beeraten;2023;16.1778;48.6258;152.0;268.0;1.0;16;0.75;20;72;4;15;1
6860;148744.0;8.0;Apis mellifera carnica;Bienieten;2023;16.1778;48.6258;183.0;196.0;0.0;16;0.75;22;62;10;15;1
6861;576814.0;14.0;Apis mellifera ligustica;Bienenzuchtverein Ö;2023;16.1778;48.6258;179.0;270.0;5.0;16;0.75;22;76;1;15;0
6862;216335.0;7.0;Apis mellifera carnica;Bienenzuchtverein Ö;2023;16.1778;48.6258;151.0;260.0;0.0;16;0.75;22;76;1;15;1
6863;358875.0;9.0;Apis mellifera carnica;Beedom;2023;16.1778;48.6258;239.0;175.0;0.0;16;0.75;22;87;4;15;1
6864;464944.0;8.0;Apis mellifera carnica;Bienieten;2023;16.1778;48.6258;68.0;173.0;4.0;16;0.75;22;87;4;15;0
6865;273075.0;5.0;Apis mellifera ligustica;Bienierer;2023;16.1778;48.6258;205.0;206.0;0.0;16;0.75;22;62;10;15;1
6866;146292.0;12.0;Apis mellifera carnica;Bienieten;2023;16.1778;48.6258;173.0;163.0;0.0;16;0.75;22;62;10;15;1
6867;363088.0;11.0;Apis mellifera carnica;Beeraten;2023;16.1778;48.6258;182.0;208.0;1.0;16;0.75;20;72;4;15;1
6868;702972.0;12.0;Apis mellifera carnica;Bienieten;2023;16.1778;48.6258;227.0;266.0;0.0;16;0.75;22;76;1;15;1
6869;650500.0;10.0;Apis mellifera carnica;Bienieten;2023;16.1778;48.6258;202.0;197.0;3.0;16;0.75;22;62;10;15;1
6870;168885.0;9.0;Apis mellifera carnica;Bienieten;2023;16.1778;48.6258;236.0;167.0;0.0;16;0.75;20;72;4;15;1
6871;814151.0;13.0;Apis mellifera carnica;Bienieten;2023;16.1778;48.6258;269.0;172.0;3.0;16;0.75;22;76;1;15;0
6872;263016.0;12.0;Apis mellifera ligustica;Bienieten;2023;16.1778;48.6258;217.0;229.0;2.0;16;0.75;22;62;10;15;1
6873;418824.0;14.0;Apis mellifera carnica;Beedom;2023;16.1778;48.6258;182.0;260.0;0.0;16;0.75;22;87;4;15;0
6874;255375.0;9.0;Apis mellifera ligustica;Bienieten;8274;16.0068;47.2253;258.0;240.0;3.0;10;0.8;22;87;4;15;1
6875;590247.0;9.0;Apis mellifera carnica;Beedom;8274;16.0068;47.2253;267.0;230.0;8.0;10;0.8;22;76;1;15;0
6876;73683.0;9.0;Apis mellifera carnica;Bienierer;8274;16.0068;47.2253;254.0;222.0;8.0;10;0.8;22;87;4;15;0
6877;943922.0;14.0;Apis mellifera carnica;Bienieten;8274;16.0068;47.2253;151.0;193.0;1.0;10;0.8;22;87;4;15;1
6878;123558.0;6.0;Apis mellifera ligustica;Beedom;8274;16.0068;47.2253;218.0;187.0;0.0;10;0.8;22;62;10;15;0
6879;171145.0;5.0;Apis mellifera carnica;Bienieten;8274;16.0068;47.2253;202.0;243.0;3.0;10;0.8;22;76;1;15;1
6880;384264.0;9.0;Apis mellifera carnica;Bienierer;8274;16.0068;47.2253;244.0;197.0;0.0;10;0.8;22;87;4;15;1
6881;485110.0;10.0;Apis mellifera carnica;Beeraten;8274;16.0068;47.2253;203.0;194.0;0.0;10;0.8;22;62;10;15;1
6882;717827.0;11.0;Apis mellifera carnica;Bienenzuchtverein Ö;8274;16.0068;47.2253;155.0;186.0;0.0;10;0.8;22;76;1;15;1
6883;241241.0;11.0;Apis mellifera carnica;Bienieten;8274;16.0068;47.2253;191.0;176.0;7.0;10;0.8;22;62;10;15;0
6884;372852.0;9.0;Apis mellifera ligustica;Bienenzuchtverein Ö;4251;14.6639;48.5625;185.0;198.0;0.0;12;0.5833333333333334;22;62;10;15;1
6885;633650.0;10.0;Apis mellifera carnica;Beedom;4251;14.6639;48.5625;116.0;199.0;1.0;12;0.5833333333333334;22;76;1;15;1
6886;272565.0;9.0;Apis mellifera carnica;Beedom;4251;14.6639;48.5625;134.0;144.0;4.0;12;0.5833333333333334;22;87;4;15;0
6887;797563.0;13.0;Apis mellifera ligustica;Beeraten;4251;14.6639;48.5625;234.0;196.0;3.0;12;0.5833333333333334;22;62;10;15;0
6888;631452.0;12.0;Apis mellifera carnica;Bienieten;4251;14.6639;48.5625;198.0;208.0;3.0;12;0.5833333333333334;22;76;1;15;1
6889;569778.0;11.0;Apis mellifera carnica;Beedom;4251;14.6639;48.5625;245.0;131.0;7.0;12;0.5833333333333334;20;72;4;15;0
6890;336087.0;9.0;Apis mellifera carnica;Bienieten;4251;14.6639;48.5625;196.0;151.0;4.0;12;0.5833333333333334;22;76;1;15;0
6891;154388.0;4.0;Apis mellifera carnica;Bienieten;4251;14.6639;48.5625;236.0;150.0;0.0;12;0.5833333333333334;22;62;10;15;1
6892;314802.0;9.0;Apis mellifera carnica;Beedom;4251;14.6639;48.5625;187.0;265.0;0.0;12;0.5833333333333334;22;76;1;15;0
6893;106890.0;15.0;Apis mellifera ligustica;Bienierer;4251;14.6639;48.5625;148.0;212.0;0.0;12;0.5833333333333334;20;72;4;15;1
6894;899496.0;13.0;Apis mellifera ligustica;Bienierer;4251;14.6639;48.5625;206.0;247.0;2.0;12;0.5833333333333334;20;72;4;15;1
6895;95700.0;11.0;Apis mellifera ligustica;Bienieten;4251;14.6639;48.5625;207.0;293.0;1.0;12;0.5833333333333334;22;87;4;15;1
6896;348996.0;6.0;Apis mellifera ligustica;Bienenzuchtverein Ö;9773;13.0262;46.7698;171.0;134.0;0.0;15;0.5333333333333333;22;62;10;15;0
6897;453827.0;11.0;Apis mellifera carnica;Beedom;9773;13.0262;46.7698;193.0;240.0;5.0;15;0.5333333333333333;22;76;1;15;0
6898;262206.0;9.0;Apis mellifera carnica;Bienierer;9773;13.0262;46.7698;229.0;196.0;0.0;15;0.5333333333333333;22;62;10;15;1
6899;328790.0;7.0;Apis mellifera ligustica;Beedom;9773;13.0262;46.7698;248.0;177.0;3.0;15;0.5333333333333333;22;62;10;15;1
6900;67522.0;7.0;Apis mellifera mellifera;Bienierer;9773;13.0262;46.7698;200.0;198.0;2.0;15;0.5333333333333333;20;72;4;15;1
6901;504120.0;12.0;Apis mellifera carnica;Bienieten;9773;13.0262;46.7698;194.0;216.0;4.0;15;0.5333333333333333;22;87;4;15;0
6902;250820.0;10.0;Apis mellifera ligustica;Beedom;9773;13.0262;46.7698;134.0;137.0;0.0;15;0.5333333333333333;22;62;10;15;0
6903;422800.0;14.0;Apis mellifera ligustica;Beedom;9773;13.0262;46.7698;227.0;168.0;8.0;15;0.5333333333333333;20;72;4;15;0
6904;300408.0;12.0;Apis mellifera carnica;Bienieten;9773;13.0262;46.7698;208.0;192.0;0.0;15;0.5333333333333333;22;87;4;15;1
6905;173976.0;12.0;Apis mellifera carnica;Bienenzuchtverein Ö;9773;13.0262;46.7698;259.0;230.0;4.0;15;0.5333333333333333;20;72;4;15;0
6906;250976.0;11.0;Apis mellifera carnica;Beedom;9773;13.0262;46.7698;233.0;106.0;0.0;15;0.5333333333333333;20;72;4;15;0
6907;481418.0;14.0;Apis mellifera carnica;Bienierer;9773;13.0262;46.7698;183.0;221.0;2.0;15;0.5333333333333333;22;76;1;15;0
6908;85074.0;11.0;Apis mellifera ligustica;Bienenzuchtverein Ö;9773;13.0262;46.7698;228.0;172.0;2.0;15;0.5333333333333333;22;62;10;15;1
6909;70803.0;9.0;Apis mellifera carnica;Bienieten;9773;13.0262;46.7698;183.0;232.0;0.0;15;0.5333333333333333;22;76;1;15;1
6910;620336.0;16.0;Apis mellifera ligustica;Bienenzuchtverein Ö;9773;13.0262;46.7698;162.0;220.0;2.0;15;0.5333333333333333;22;62;10;15;1
6911;470748.0;12.0;Apis mellifera carnica;Bienierer;4870;13.4885;47.9938;138.0;210.0;0.0;16;0.6875;22;62;10;15;1
6912;285824.0;14.0;Apis mellifera carnica;Bienenzuchtverein Ö;4870;13.4885;47.9938;220.0;193.0;8.0;16;0.6875;22;76;1;15;0
6913;321984.0;9.0;Apis mellifera ligustica;Bienierer;4870;13.4885;47.9938;224.0;182.0;0.0;16;0.6875;22;62;10;15;1
6914;457830.0;9.0;Apis mellifera carnica;Bienierer;4870;13.4885;47.9938;248.0;263.0;0.0;16;0.6875;22;87;4;15;1
6915;412191.0;9.0;Apis mellifera carnica;Beedom;4870;13.4885;47.9938;166.0;209.0;2.0;16;0.6875;20;72;4;15;1
6916;67298.0;11.0;Apis mellifera mellifera;Bienierer;4870;13.4885;47.9938;201.0;194.0;0.0;16;0.6875;20;72;4;15;0
6917;533522.0;11.0;Apis mellifera carnica;Beedom;4870;13.4885;47.9938;184.0;280.0;0.0;16;0.6875;22;76;1;15;1
6918;468470.0;10.0;Apis mellifera ligustica;Bienierer;4870;13.4885;47.9938;249.0;218.0;0.0;16;0.6875;22;62;10;15;0
6919;200848.0;8.0;Apis mellifera carnica;Beeraten;4870;13.4885;47.9938;162.0;222.0;0.0;16;0.6875;20;72;4;15;1
6920;430780.0;10.0;Apis mellifera carnica;Beedom;4870;13.4885;47.9938;211.0;221.0;0.0;16;0.6875;20;72;4;15;1
6921;244358.0;17.0;Apis mellifera carnica;Bienieten;4870;13.4885;47.9938;161.0;232.0;4.0;16;0.6875;20;72;4;15;0
6922;605880.0;10.0;Apis mellifera ligustica;Beedom;4870;13.4885;47.9938;235.0;160.0;0.0;16;0.6875;22;76;1;15;0
6923;441348.0;12.0;Apis mellifera carnica;Bienieten;4870;13.4885;47.9938;336.0;245.0;0.0;16;0.6875;22;76;1;15;0
6924;136192.0;8.0;Apis mellifera carnica;Bienieten;4870;13.4885;47.9938;194.0;200.0;0.0;16;0.6875;22;62;10;15;1
6925;424094.0;11.0;Apis mellifera carnica;Beeraten;4870;13.4885;47.9938;173.0;216.0;0.0;16;0.6875;22;76;1;15;1
6926;530019.0;9.0;Apis mellifera ligustica;Bienierer;4870;13.4885;47.9938;253.0;241.0;0.0;16;0.6875;20;72;4;15;1
6927;463320.0;11.0;Apis mellifera ligustica;Bienenzuchtverein Ö;2404;16.8574;48.109;183.0;181.0;0.0;21;0.8095238095238095;22;87;4;15;1
6928;384244.0;14.0;Apis mellifera carnica;Bienierer;2404;16.8574;48.109;222.0;212.0;3.0;21;0.8095238095238095;20;72;4;15;1
6929;443970.0;10.0;Apis mellifera carnica;Bienierer;2404;16.8574;48.109;186.0;170.0;0.0;21;0.8095238095238095;22;76;1;15;1
6930;137291.0;7.0;Apis mellifera carnica;Beedom;2404;16.8574;48.109;207.0;230.0;0.0;21;0.8095238095238095;22;62;10;15;1
6931;103323.0;11.0;Apis mellifera carnica;Bienenzuchtverein Ö;2404;16.8574;48.109;258.0;150.0;0.0;21;0.8095238095238095;22;76;1;15;0
6932;167355.0;9.0;Apis mellifera carnica;Bienieten;2404;16.8574;48.109;225.0;240.0;0.0;21;0.8095238095238095;22;87;4;15;1
6933;943068.0;14.0;Apis mellifera carnica;Bienenzuchtverein Ö;2404;16.8574;48.109;206.0;187.0;0.0;21;0.8095238095238095;22;62;10;15;1
6934;88804.0;4.0;Apis mellifera carnica;Bienierer;2404;16.8574;48.109;191.0;214.0;7.0;21;0.8095238095238095;22;76;1;15;0
6935;597933.0;9.0;Apis mellifera carnica;Bienieten;2404;16.8574;48.109;180.0;193.0;0.0;21;0.8095238095238095;22;87;4;15;1
6936;390621.0;11.0;Apis mellifera mellifera;Beeraten;2404;16.8574;48.109;145.0;160.0;1.0;21;0.8095238095238095;20;72;4;15;1
6937;365607.0;9.0;Apis mellifera carnica;Bienenzuchtverein Ö;2404;16.8574;48.109;260.0;193.0;0.0;21;0.8095238095238095;20;72;4;15;1
6938;809868.0;12.0;Apis mellifera carnica;Beeraten;2404;16.8574;48.109;167.0;163.0;0.0;21;0.8095238095238095;20;72;4;15;0
6939;317812.0;11.0;Apis mellifera carnica;Beedom;2404;16.8574;48.109;232.0;142.0;0.0;21;0.8095238095238095;22;76;1;15;0
6940;170400.0;6.0;Apis mellifera carnica;Beeraten;2404;16.8574;48.109;193.0;115.0;0.0;21;0.8095238095238095;22;87;4;15;1
6941;590388.0;12.0;Apis mellifera carnica;Bienieten;2404;16.8574;48.109;155.0;217.0;0.0;21;0.8095238095238095;20;72;4;15;1
6942;163500.0;10.0;Apis mellifera carnica;Beeraten;2404;16.8574;48.109;254.0;169.0;2.0;21;0.8095238095238095;22;62;10;15;1
6943;85792.0;4.0;Apis mellifera ligustica;Beeraten;2404;16.8574;48.109;149.0;179.0;0.0;21;0.8095238095238095;22;76;1;15;1
6944;501912.0;12.0;Apis mellifera carnica;Bienierer;2404;16.8574;48.109;138.0;164.0;4.0;21;0.8095238095238095;20;72;4;15;0
6945;572980.0;10.0;Apis mellifera carnica;Beedom;2404;16.8574;48.109;150.0;289.0;0.0;21;0.8095238095238095;22;76;1;15;1
6946;352044.0;9.0;Apis mellifera carnica;Bienierer;2404;16.8574;48.109;244.0;192.0;0.0;21;0.8095238095238095;22;76;1;15;1
6947;272934.0;6.0;Apis mellifera ligustica;Bienenzuchtverein Ö;2404;16.8574;48.109;177.0;236.0;0.0;21;0.8095238095238095;20;72;4;15;1
6948;458316.0;9.0;Apis mellifera carnica;Bienenzuchtverein Ö;9714;13.4675;46.6983;180.0;201.0;5.0;10;0.8;22;62;10;15;0
6949;375264.0;6.0;Apis mellifera carnica;Bienenzuchtverein Ö;9714;13.4675;46.6983;182.0;185.0;0.0;10;0.8;20;72;4;15;1
6950;918624.0;16.0;Apis mellifera carnica;Beeraten;9714;13.4675;46.6983;151.0;220.0;4.0;10;0.8;22;87;4;15;0
6951;433144.0;8.0;Apis mellifera carnica;Bienenzuchtverein Ö;9714;13.4675;46.6983;286.0;150.0;3.0;10;0.8;20;72;4;15;1
6952;69525.0;9.0;Apis mellifera carnica;Bienieten;9714;13.4675;46.6983;278.0;205.0;0.0;10;0.8;22;87;4;15;1
6953;368130.0;14.0;Apis mellifera carnica;Bienieten;9714;13.4675;46.6983;181.0;161.0;3.0;10;0.8;20;72;4;15;1
6954;577503.0;9.0;Apis mellifera carnica;Beeraten;9714;13.4675;46.6983;246.0;205.0;6.0;10;0.8;22;87;4;15;0
6955;369902.0;13.0;Apis mellifera carnica;Bienierer;9714;13.4675;46.6983;196.0;78.0;0.0;10;0.8;22;87;4;15;1
6956;235810.0;10.0;Apis mellifera ligustica;Beeraten;9714;13.4675;46.6983;188.0;197.0;0.0;10;0.8;20;72;4;15;0
